id,numRecord,codeType,coder,comment,occurred,typeRequestor,typeSolicitud,typeDerivacion,typeOffer,saludoProt,preguntaPolPub,quejaMuni,tags (skip),Sys.time()
3410,777,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 14:48:25
3493,778,2,Richard,,TRUE,empresa,,OFICINAS DE VIVIENDA,"proyecto, bien/servicio",FALSE,FALSE,FALSE,,2022-08-24 14:49:02
2075,779,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,FALSE,TRUE,TRUE,,2022-08-24 14:51:37
13338,780,2,Richard,Roberto Neira Aburto,TRUE,,,,,FALSE,FALSE,FALSE,?,2022-08-24 14:51:51
6982,781,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:02
12564,782,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:08
12466,783,2,Richard,,TRUE,individuo,fiscalización,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:14
12752,784,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:19
3670,785,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:25
12707,786,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 14:52:31
121,787,2,Richard,,TRUE,organización,"infraestructura urbana/rural, no especificado",,,FALSE,FALSE,FALSE,,2022-08-24 14:53:02
8231,788,2,Richard,,TRUE,empresa,,,proyecto,FALSE,FALSE,FALSE,?,2022-08-24 14:53:26
2948,789,2,Richard,,TRUE,organización,,,"información, proyecto",TRUE,FALSE,FALSE,,2022-08-24 14:53:46
12634,790,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,,2022-08-24 14:53:52
2214,791,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 14:54:15
9192,792,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 14:54:22
8433,793,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 14:54:27
3519,794,2,Richard,,TRUE,organización,,COMUDEF,"proyecto, información",FALSE,FALSE,FALSE,,2022-08-24 14:55:08
5238,795,2,Richard,,TRUE,empresa,,,"bien/servicio, información",FALSE,FALSE,FALSE,,2022-08-24 14:55:35
84,796,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,?,2022-08-24 14:56:26
10273,797,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 14:56:49
14574,798,2,Richard,,TRUE,individuo,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 14:56:58
5918,799,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 14:57:06
1834,800,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,?,2022-08-24 14:57:48
5528,801,2,Richard,,TRUE,organización,"infraestructura urbana/rural, ayuda social/económica, no especificado",,,FALSE,FALSE,FALSE,,2022-08-24 14:58:11
1379,802,2,Richard,,TRUE,individuo,fiscalización,,información,FALSE,FALSE,TRUE,,2022-08-24 14:58:57
12290,803,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 14:59:11
9542,804,2,Richard,,TRUE,individuo,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 14:59:18
6898,805,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,TRUE,FALSE,FALSE,,2022-08-24 14:59:39
5173,806,2,Richard,,TRUE,organización,infraestructura urbana/rural,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 14:59:56
7599,807,2,Richard,,TRUE,individuo,"ayuda social/económica, patente/permiso/autorización",,,FALSE,FALSE,FALSE,,2022-08-24 15:00:05
8918,808,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:00:19
12709,809,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:00:24
6723,810,2,Richard,,TRUE,organización,información,,información,TRUE,FALSE,FALSE,,2022-08-24 15:01:00
13327,811,2,Richard,Roberto Neira Aburto,TRUE,,,,,FALSE,FALSE,FALSE,?,2022-08-24 15:01:07
13896,812,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:01:12
5672,813,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:01:18
1452,814,2,Richard,,TRUE,empresa,,,bien/servicio,FALSE,FALSE,FALSE,,2022-08-24 15:01:33
15049,815,2,Richard,,TRUE,individuo,,,información,FALSE,FALSE,FALSE,,2022-08-24 15:01:46
3353,816,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 15:02:04
5121,817,2,Richard,,TRUE,individuo,información,,proyecto,FALSE,FALSE,FALSE,?,2022-08-24 15:03:05
9469,818,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:03:12
385,819,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:03:18
1745,820,2,Richard,,TRUE,individuo,no especificado,,información,TRUE,FALSE,FALSE,,2022-08-24 15:03:58
6515,821,2,Richard,,FALSE,empresa,,,,FALSE,FALSE,FALSE,,2022-08-24 15:04:06
4808,822,2,Richard,,TRUE,empresa,información,,bien/servicio,FALSE,FALSE,FALSE,?,2022-08-24 15:04:33
10723,823,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:04:44
816,824,2,Richard,,TRUE,individuo,"ayuda social/económica, infraestructura urbana/rural",,,FALSE,FALSE,FALSE,,2022-08-24 15:04:54
9759,825,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,?,2022-08-24 15:05:14
7845,826,2,Richard,,TRUE,individuo,"no especificado, asistencia legal",,,FALSE,FALSE,FALSE,?,2022-08-24 15:05:46
7808,827,2,Richard,,TRUE,individuo,fiscalización,,,FALSE,FALSE,FALSE,,2022-08-24 15:06:12
3356,828,2,Richard,postulacion fondo,TRUE,organización,asistencia legal,,,FALSE,FALSE,FALSE,,2022-08-24 15:06:58
11147,829,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:03
12316,830,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:08
11368,831,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:14
3775,832,2,Richard,,TRUE,organización,subvención,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:29
1113,833,2,Richard,,TRUE,empresa,,,información,FALSE,FALSE,FALSE,,2022-08-24 15:07:48
11835,834,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:54
9574,835,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:07:59
11381,836,2,Richard,,TRUE,individuo,transporte,,,FALSE,FALSE,FALSE,,2022-08-24 15:08:06
5602,837,2,Richard,,TRUE,organización,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 15:08:15
681,838,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:08:20
13154,839,2,Richard,Roberto Neira Aburto,TRUE,,,,,FALSE,FALSE,FALSE,?,2022-08-24 15:08:27
1826,840,2,Richard,,TRUE,empresa,,,información,FALSE,FALSE,FALSE,,2022-08-24 15:08:40
2976,841,2,Richard,,TRUE,individuo,empleo,Administración municipal,,FALSE,FALSE,FALSE,,2022-08-24 15:08:54
3109,842,2,Richard,,TRUE,empresa,,,"información, bien/servicio",FALSE,FALSE,FALSE,,2022-08-24 15:09:06
5432,843,2,Richard,,TRUE,individuo,"infraestructura urbana/rural, asistencia legal",,,FALSE,FALSE,FALSE,?,2022-08-24 15:09:42
4855,844,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 15:09:58
11879,845,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:03
12067,846,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:09
11328,847,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:14
4299,848,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:29
5122,849,2,Richard,,TRUE,individuo,subvención,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:38
14042,850,2,Richard,,TRUE,individuo,información,,,FALSE,FALSE,FALSE,,2022-08-24 15:10:47
9401,851,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:11:08
5570,852,2,Richard,,TRUE,organización,información,,información,FALSE,FALSE,FALSE,,2022-08-24 15:11:22
10610,853,2,Richard,,TRUE,empresa,renovación de contrato,,,FALSE,FALSE,FALSE,?,2022-08-24 15:12:10
14468,854,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:12:18
12110,855,2,Richard,,TRUE,individuo,fiscalización,,,FALSE,FALSE,FALSE,,2022-08-24 15:12:25
15191,856,2,Richard,,TRUE,empresa,subvención,,"proyecto, información",FALSE,FALSE,FALSE,,2022-08-24 15:12:55
1455,857,2,Richard,,TRUE,individuo,,,"proyecto, información",FALSE,FALSE,FALSE,,2022-08-24 15:13:41
5151,858,2,Richard,,TRUE,individuo,empleo,DAEM (educación municipal),,FALSE,FALSE,FALSE,,2022-08-24 15:14:08
13376,859,2,Richard,Roberto Neira Aburto,TRUE,,,,,FALSE,FALSE,FALSE,?,2022-08-24 15:14:13
3562,860,2,Richard,,TRUE,empresa,información,Administración municipal,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:14:58
7970,861,2,Richard,,TRUE,institución,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:15:20
1284,862,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:15:33
5701,863,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 15:15:40
12261,864,2,Richard,,TRUE,individuo,transporte,,,FALSE,FALSE,FALSE,,2022-08-24 15:15:46
14454,865,2,Richard,,TRUE,individuo,"fiscalización, infraestructura urbana/rural",,,FALSE,FALSE,FALSE,,2022-08-24 15:15:56
11496,866,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:16:06
6028,867,2,Richard,,TRUE,organización,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 15:16:21
3855,868,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 15:16:44
12329,869,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 15:16:51
6004,870,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 15:17:04
8101,871,2,Richard,,TRUE,empresa,"denuncia, asistencia legal",,,FALSE,FALSE,TRUE,,2022-08-24 15:17:51
250,872,2,Richard,,TRUE,individuo,no especificado,,,FALSE,FALSE,FALSE,,2022-08-24 15:18:04
3207,873,2,Richard,,TRUE,individuo,subvención,,,FALSE,FALSE,FALSE,,2022-08-24 15:18:19
12248,874,2,Richard,,TRUE,individuo,ayuda social/económica,,,FALSE,FALSE,FALSE,,2022-08-24 15:18:25
11747,875,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,,2022-08-24 15:18:31
4810,876,2,Richard,,TRUE,organización,"infraestructura urbana/rural, asistencia legal",,,FALSE,FALSE,FALSE,,2022-08-24 15:18:47
8668,877,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 15:18:54
111,878,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,?,2022-08-24 19:20:34
3050,879,2,Richard,,TRUE,empresa,,,,FALSE,FALSE,FALSE,,2022-08-24 19:20:53
6873,880,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,TRUE,FALSE,FALSE,,2022-08-24 19:21:12
8840,881,2,Richard,,TRUE,individuo,vivienda,,,FALSE,FALSE,FALSE,,2022-08-24 19:21:23
15187,882,2,Richard,,TRUE,empresa,,,"proyecto, bien/servicio",FALSE,FALSE,FALSE,,2022-08-24 19:21:44
12990,883,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 19:21:59
2236,884,2,Richard,,TRUE,organización,no especificado,,información,TRUE,FALSE,FALSE,,2022-08-24 19:22:31
12768,885,2,Richard,,TRUE,individuo,subvención,,,FALSE,FALSE,FALSE,,2022-08-24 19:22:42
7603,886,2,Richard,,TRUE,organización,no especificado,,información,FALSE,FALSE,FALSE,,2022-08-24 19:22:59
3821,887,2,Richard,,TRUE,individuo,no especificado,,información,FALSE,FALSE,FALSE,,2022-08-24 19:25:18
7292,888,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 19:25:24
6164,889,2,Richard,,TRUE,organización,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 19:25:50
13790,890,2,Richard,,TRUE,individuo,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 19:25:59
1407,891,2,Richard,,FALSE,empresa,,,bien/servicio,FALSE,FALSE,FALSE,,2022-08-24 19:26:41
8889,892,2,Richard,,TRUE,individuo,transporte,,,FALSE,FALSE,FALSE,,2022-08-24 19:26:50
2144,893,2,Richard,,TRUE,organización,,,"información, proyecto",FALSE,FALSE,FALSE,,2022-08-24 19:27:24
4765,894,2,Richard,,TRUE,individuo,renuncia,Dirección de salud,,FALSE,FALSE,FALSE,,2022-08-24 19:28:23
10889,895,2,Richard,,TRUE,empresa,,,proyecto,FALSE,FALSE,FALSE,,2022-08-24 19:29:08
3769,896,2,Richard,,TRUE,institución,infraestructura urbana/rural,,,FALSE,FALSE,FALSE,,2022-08-24 19:29:39
12922,897,2,Richard,,TRUE,individuo,empleo,,,FALSE,FALSE,FALSE,,2022-08-24 19:29:45
9611,898,2,Richard,,TRUE,individuo,patente/permiso/autorización,,,FALSE,FALSE,FALSE,,2022-08-24 19:29:51
5242,899,2,Richard,,TRUE,empresa,,,"proyecto, bien/servicio",FALSE,FALSE,FALSE,,2022-08-24 19:32:18
1635,900,2,Richard,,TRUE,empresa,,,"información, bien/servicio",FALSE,FALSE,FALSE,,2022-08-24 19:32:30
